elapsed_seconds,loss_max,loss_median,loss_min,loss_q25,loss_q75,method,method_label,rel_error_max,rel_error_median,rel_error_min,rel_error_q25,rel_error_q75,task_id
840.0,0.0001501925951367457,4.76083340301312e-05,3.3412947797911096e-05,3.788688056743278e-05,5.7553563324327936e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.052509944623328725,0.0444791687428875,0.03304983931559272,0.037117497427837945,0.0495798881388276,zk_2d_o3
860.0,0.00027684971179280766,5.753253642389651e-05,2.603492878093855e-05,4.164278012520161e-05,6.052263499988511e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.047073321517827546,0.04355168080985669,0.03331650992990741,0.03632856608003248,0.046015517414193775,zk_2d_o3
880.0,0.00013037344795273549,0.00011375434934277789,5.573539553405113e-05,5.981776064848863e-05,0.00011910386256969142,real_tanh_autodiff,"Real AD (float32, tanh)",0.04691316793545686,0.043395374492546504,0.03219692591039275,0.032434207895121366,0.04464747505701425,zk_2d_o3
900.0,0.00010364938158547735,5.3862249524335425e-05,3.331193468994502e-05,3.702562401268853e-05,6.522302950564966e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.04607555365223917,0.041386397054147935,0.03223391041638175,0.034132691210348017,0.04268486229727127,zk_2d_o3
920.0,0.00011768609311542845,4.040358091699461e-05,2.6232665967823692e-05,3.6637054118055586e-05,4.7815042580078104e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.04313917870174,0.04057087403908095,0.03038990711818119,0.031418893011936656,0.04067865396137999,zk_2d_o3
940.0,0.00011011325884039933,8.632095252988105e-05,6.949402522470463e-05,7.040947433884737e-05,8.764313597864385e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.04199727451265272,0.039285056094604635,0.03127294358944446,0.03339744546139926,0.039402159136454035,zk_2d_o3
960.0,0.00032022166008065917,6.1248120810534e-05,3.4697163900789564e-05,4.46465648995486e-05,6.741231886963493e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.04174953399672646,0.037889999684202445,0.02878055185280489,0.030707126447616914,0.03852064873331248,zk_2d_o3
980.0,0.00016764896618854535,7.273174104109083e-05,2.9662824431210825e-05,6.17269523138634e-05,0.00010915792325891772,real_tanh_autodiff,"Real AD (float32, tanh)",0.039574862783476036,0.03710624373749591,0.03138956168638744,0.032265719627649736,0.039236228552359205,zk_2d_o3
1000.0,4.281332853861061e-05,3.274231159073138e-05,2.7055089760659962e-05,3.073410227586307e-05,3.9333213739681855e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.03997420984843955,0.03623918433775132,0.028439075529302266,0.029524783449321492,0.03636217467988528,zk_2d_o3
1020.0,4.647504367002719e-05,3.851304951746154e-05,2.2490767791836555e-05,2.277048420446513e-05,4.313690182979635e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.03944902527022029,0.03517465827561853,0.027410002469881865,0.02752634487645471,0.035454912994782185,zk_2d_o3
1040.0,6.573024741615456e-05,2.4692120634122788e-05,1.965456249676996e-05,2.3850395140454367e-05,5.524636046116356e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.03857119326974701,0.03442015077588252,0.026673850686103447,0.028026573334654286,0.03464433615374109,zk_2d_o3
1060.0,3.3861988915147904e-05,2.4032949471282534e-05,2.0603781604752944e-05,2.2124430118556952e-05,2.9453511126239546e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.03809402268024161,0.03358066426999467,0.026797933613051238,0.02770031393140985,0.03405317010748551,zk_2d_o3
1080.0,3.3433809051736e-05,2.181409021594972e-05,1.740276903626662e-05,2.0657931723266118e-05,2.5863121569896686e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.03818559014174026,0.032832963775205115,0.026516652319307395,0.02682548282340762,0.03317793460958381,zk_2d_o3
1100.0,3.651072522287668e-05,2.4548647490097017e-05,2.075333597022602e-05,2.3463402412297412e-05,2.4799148324167626e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.03696697179170438,0.03222255792538922,0.02635989531261257,0.027003184992283255,0.032526482257787995,zk_2d_o3
1120.0,3.933574638524334e-05,1.6325991522959793e-05,1.3492421739069468e-05,1.552631954370836e-05,2.1712892846574694e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.03635242866203869,0.031550977972842904,0.025917844884984883,0.026051511186717436,0.03210850895582305,zk_2d_o3
1140.0,3.4480104461508733e-05,1.882287536693687e-05,1.614717275130159e-05,1.7045053533363594e-05,2.8730773140132544e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.03559907268724751,0.030805751796091237,0.025804592943949524,0.02692026230827222,0.031006016902757737,zk_2d_o3
1160.0,3.7242814699734e-05,2.23065058233618e-05,1.569845754876501e-05,2.0498280833338497e-05,2.7827101181591757e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.03501782314215063,0.03010720841803196,0.025688324150448028,0.025740018039990955,0.03096921889849295,zk_2d_o3
1180.0,3.630870249162049e-05,2.707108883771759e-05,1.317674095361091e-05,2.4015843437021146e-05,3.154226540710344e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.03536066628409644,0.029296943616986627,0.02480520170882869,0.025714598486954947,0.030116408497162458,zk_2d_o3
1200.0,5.5269652466557314e-05,1.653028955002433e-05,1.1975513365003549e-05,1.4102019080500297e-05,4.1445123766908066e-05,real_tanh_autodiff,"Real AD (float32, tanh)",0.0335668222681298,0.02993102826866919,0.024603870155087682,0.025479383799398733,0.03034133792802012,zk_2d_o3
