panel,variant,time_s,median_l2,q25_l2,q75_l2,median_best_l2,q25_best_l2,q75_best_l2,n_seeds
p0b,polarization_jet,924.801061,1.5427643712e-03,1.4891603836e-03,2.3039679005e-03,7.7841365813e-04,7.7543537876e-04,1.0732699272e-03,5
p0b,polarization_jet,931.454306,1.2184096690e-03,1.0310330163e-03,1.3428362579e-03,7.7841365813e-04,7.7543537876e-04,9.4284966618e-04,5
p0b,polarization_jet,938.107551,1.1073777602e-03,1.0007469541e-03,1.1866315828e-03,7.7841365813e-04,7.7543537876e-04,9.4284966618e-04,5
p0b,polarization_jet,944.760796,1.1870704781e-03,1.0845290043e-03,1.6449455013e-03,7.7841365813e-04,7.7543537876e-04,9.4284966618e-04,5
p0b,polarization_jet,951.414041,1.2619863754e-03,1.1209150257e-03,2.2977868625e-03,7.7841365813e-04,7.7543537876e-04,9.4284966618e-04,5
p0b,polarization_jet,958.067286,1.3656805575e-03,1.2544757555e-03,1.4151161149e-03,7.7841365813e-04,7.7543537876e-04,9.4284966618e-04,5
p0b,polarization_jet,964.720531,1.3688554618e-03,9.5149966052e-04,1.4328941416e-03,7.7841365813e-04,7.7543537876e-04,9.4284966618e-04,5
p0b,polarization_jet,971.373776,1.3035472697e-03,8.5672311774e-04,1.5840603809e-03,7.7841365813e-04,7.7543537876e-04,9.4189650905e-04,5
p0b,polarization_jet,978.027021,1.3704424858e-03,1.1175684362e-03,1.9595930463e-03,7.7841365813e-04,7.7543537876e-04,9.2919924303e-04,5
p0b,polarization_jet,984.680266,1.6586312125e-03,1.3825983148e-03,1.9351123976e-03,7.7841365813e-04,7.7543537876e-04,9.2380909853e-04,5
p0b,polarization_jet,991.333511,1.4989744006e-03,1.2500741804e-03,1.7632579522e-03,7.7841365813e-04,7.7543537876e-04,9.2380909853e-04,5
p0b,polarization_jet,997.986756,1.0980832170e-03,1.0837951358e-03,1.1794754181e-03,7.7841365813e-04,7.7543537876e-04,9.2380909853e-04,5
p0b,polarization_jet,1004.640001,1.1972299572e-03,1.0398333704e-03,1.2952682424e-03,7.7841365813e-04,7.7543537876e-04,9.2380909853e-04,5
p0b,polarization_jet,1011.293246,1.0812313641e-03,1.0445113995e-03,1.2614660103e-03,7.7841365813e-04,7.7543537876e-04,9.2380909853e-04,5
p0b,polarization_jet,1017.946491,1.4011893707e-03,1.3292006911e-03,1.4045231236e-03,7.7841365813e-04,7.7543537876e-04,9.2380909853e-04,5
p0b,polarization_jet,1024.599736,1.5518504088e-03,1.3135443035e-03,1.7031216107e-03,7.7841365813e-04,7.7543537876e-04,9.2380909853e-04,5
p0b,polarization_jet,1031.252981,1.5229475954e-03,1.1366488068e-03,1.8792407788e-03,7.7841365813e-04,7.7543537876e-04,9.2380909853e-04,5
p0b,polarization_jet,1037.906226,1.4117410568e-03,1.2084114430e-03,1.4697350798e-03,7.7841365813e-04,7.7543537876e-04,9.2380909853e-04,5
p0b,polarization_jet,1044.559471,1.1494737304e-03,1.0691816015e-03,1.2721756365e-03,7.7841365813e-04,7.4493439976e-04,9.2380909853e-04,5
p0b,polarization_jet,1051.212716,1.1016589096e-03,1.0129985059e-03,1.2736031857e-03,7.7841365813e-04,6.9585333165e-04,9.2380909853e-04,5
p0b,polarization_jet,1057.865961,1.1545483414e-03,1.1419655013e-03,1.1926763228e-03,7.7841365813e-04,6.9585333165e-04,9.2380909853e-04,5
p0b,polarization_jet,1064.519206,1.2544598269e-03,1.0053456769e-03,1.2548362418e-03,7.7841365813e-04,6.9585333165e-04,9.1662668097e-04,5
p0b,polarization_jet,1071.172451,1.0878096609e-03,9.7097568010e-04,1.4488581175e-03,7.7841365813e-04,6.9585333165e-04,9.0408980421e-04,5
p0b,polarization_jet,1077.825696,1.5964334974e-03,1.1419945458e-03,1.7044767636e-03,7.7841365813e-04,6.9585333165e-04,9.0408980421e-04,5
p0b,polarization_jet,1084.478941,1.5236063871e-03,1.1454381026e-03,1.5726809900e-03,7.7841365813e-04,6.9585333165e-04,9.0408980421e-04,5
p0b,polarization_jet,1091.132187,1.1163675150e-03,1.0713212881e-03,1.1734499449e-03,7.7841365813e-04,6.9585333165e-04,9.0374709187e-04,5
p0b,polarization_jet,1097.785432,1.0739344094e-03,9.6682058517e-04,1.2764387141e-03,7.7841365813e-04,6.9585333165e-04,8.8800461653e-04,5
p0b,polarization_jet,1104.438677,9.9649832631e-04,9.0050555134e-04,1.1602636505e-03,7.7841365813e-04,6.9585333165e-04,8.8050204719e-04,5
p0b,polarization_jet,1111.091922,9.4153953769e-04,8.3515602729e-04,9.8446912119e-04,7.7841365813e-04,6.9585333165e-04,8.8050204719e-04,5
p0b,polarization_jet,1117.745167,1.0703583714e-03,1.0117754814e-03,1.4629874028e-03,7.7841365813e-04,6.9585333165e-04,8.8050204719e-04,5
p0b,polarization_jet,1124.398412,1.1491749244e-03,1.0057508265e-03,1.2189822129e-03,7.6608423289e-04,6.6023171140e-04,8.8050204719e-04,5
p0b,polarization_jet,1131.051657,9.9275702907e-04,7.4344845401e-04,1.1659922008e-03,7.4290458675e-04,6.4967275811e-04,8.8050204719e-04,5
p0b,polarization_jet,1137.704902,1.0339806303e-03,8.2119784189e-04,1.1164191729e-03,7.4290458675e-04,6.4967275811e-04,8.8050204719e-04,5
p0b,polarization_jet,1144.358147,9.2648607418e-04,8.9470873828e-04,1.0787516704e-03,7.4290458675e-04,6.4967275811e-04,8.4099317630e-04,5
p0b,polarization_jet,1151.011392,9.6166907064e-04,9.0613919083e-04,1.1341039309e-03,7.4290458675e-04,6.4967275811e-04,7.6652769227e-04,5
p0b,polarization_jet,1157.664637,8.9692203331e-04,8.3323491749e-04,1.0904120082e-03,7.4290458675e-04,6.4967275811e-04,7.6534878462e-04,5
p0b,polarization_jet,1164.317882,9.4370642083e-04,9.1930993037e-04,1.0083238619e-03,7.4290458675e-04,6.4967275811e-04,7.6534878462e-04,5
p0b,polarization_jet,1170.971127,9.5262802837e-04,9.5095975482e-04,1.0220720725e-03,7.4290458675e-04,6.4967275811e-04,7.6534878462e-04,5
p0b,polarization_jet,1177.624372,8.9641326088e-04,8.9474557092e-04,9.8972773812e-04,7.4290458675e-04,6.4967275811e-04,7.6534878462e-04,5
p0b,polarization_jet,1184.277617,8.8035083671e-04,8.5167478413e-04,1.0921606517e-03,7.4290458675e-04,6.4967275811e-04,7.6534878462e-04,5
p0b,polarization_jet,1190.930862,8.7919450883e-04,8.2791790182e-04,8.9955565972e-04,7.4290458675e-04,6.4967275811e-04,7.6534878462e-04,5
p0b,waring_complex_jet,0.000000,7.5131191290e-01,6.5247485355e-01,9.0824559879e-01,7.5131191290e-01,6.5247485355e-01,9.0824559879e-01,5
p0b,waring_complex_jet,6.653223,5.6998787852e-02,5.1919336860e-02,6.0238008375e-02,5.6998787852e-02,5.1919336860e-02,6.0238008375e-02,5
p0b,waring_complex_jet,13.306446,1.4148309757e-02,1.3749509760e-02,1.7225052328e-02,1.4148309757e-02,1.2458958142e-02,1.5409831954e-02,5
p0b,waring_complex_jet,19.959670,1.8033954664e-02,1.1553199084e-02,2.1168820902e-02,1.1553199084e-02,1.1199153144e-02,1.5409831954e-02,5
p0b,waring_complex_jet,26.612893,1.0968721996e-02,1.0389423508e-02,1.4237811173e-02,9.3399510274e-03,8.2558564559e-03,1.0968721996e-02,5
p0b,waring_complex_jet,33.266116,1.1081330270e-02,8.0107347371e-03,1.1685234711e-02,8.3588312225e-03,6.9846857081e-03,8.5975391905e-03,5
p0b,waring_complex_jet,39.919339,1.0740882375e-02,9.5558393059e-03,2.0252569392e-02,6.9846857081e-03,5.6124460732e-03,8.3588312225e-03,5
p0b,waring_complex_jet,46.572562,1.5948259349e-02,9.9993410887e-03,1.8068697359e-02,6.9846857081e-03,5.6124460732e-03,8.3588312225e-03,5
p0b,waring_complex_jet,53.225786,1.0719088750e-02,9.6781165009e-03,1.5191439862e-02,6.4441673181e-03,5.6124460732e-03,6.5606706157e-03,5
p0b,waring_complex_jet,59.879009,8.3999194134e-03,5.6041622358e-03,8.6680524550e-03,5.4094112732e-03,4.5269838961e-03,5.6124460732e-03,5
p0b,waring_complex_jet,66.532232,6.9301151155e-03,6.0312283042e-03,9.6412841558e-03,4.5269838961e-03,4.3073596666e-03,5.6124460732e-03,5
p0b,waring_complex_jet,73.185455,8.9770899082e-03,6.4821338408e-03,1.2408269853e-02,4.5269838961e-03,3.7979692713e-03,4.9095952842e-03,5
p0b,waring_complex_jet,79.838678,1.1969316830e-02,6.1040619624e-03,2.0922208061e-02,4.5269838961e-03,3.7979692713e-03,4.9095952842e-03,5
p0b,waring_complex_jet,86.491902,8.0508240336e-03,7.7725656716e-03,9.1180904560e-03,4.0920170454e-03,3.7979692713e-03,4.9095952842e-03,5
p0b,waring_complex_jet,93.145125,6.7438442123e-03,5.4731038797e-03,7.2969311321e-03,3.8582139138e-03,3.7979692713e-03,4.9095952842e-03,5
p0b,waring_complex_jet,99.798348,6.3672498639e-03,5.2441563685e-03,7.4151554095e-03,3.8582139138e-03,3.7979692713e-03,4.9095952842e-03,5
p0b,waring_complex_jet,106.451571,6.5946363315e-03,5.7993668108e-03,8.2332331578e-03,3.8582139138e-03,3.7979692713e-03,4.5859886236e-03,5
p0b,waring_complex_jet,113.104794,6.3005905166e-03,5.7253996947e-03,8.0798932674e-03,3.8582139138e-03,3.7979692713e-03,4.4033045095e-03,5
p0b,waring_complex_jet,119.758018,7.8476087984e-03,5.0367028086e-03,1.4270788467e-02,3.8582139138e-03,3.7979692713e-03,4.4033045095e-03,5
p0b,waring_complex_jet,126.411241,5.1011965736e-03,3.8317120290e-03,6.4366311793e-03,3.6409634540e-03,3.4753456014e-03,3.7873882449e-03,5
p0b,waring_complex_jet,133.064464,4.5050847555e-03,3.9370411268e-03,5.7879501096e-03,3.2614550794e-03,2.9778331600e-03,3.7873882449e-03,5
p0b,waring_complex_jet,139.717687,1.3641767289e-02,4.2706848993e-03,1.5574485313e-02,3.2614550794e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,146.370911,7.2920401833e-03,7.0713453058e-03,1.2698443963e-02,3.2614550794e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,153.024134,8.2575315490e-03,5.2295532984e-03,1.2229807531e-02,3.2614550794e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,159.677357,8.3645167583e-03,7.0964750628e-03,1.2456260096e-02,3.2614550794e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,166.330580,6.9903401621e-03,6.3330327659e-03,7.0306388618e-03,3.2614550794e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,172.983803,5.3766715661e-03,5.2658385616e-03,7.7072926767e-03,3.2614550794e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,179.637027,6.5255816726e-03,4.4283200695e-03,1.0103953982e-02,3.2614550794e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,186.290250,7.3632588597e-03,5.9019342416e-03,7.8938730392e-03,3.2614550794e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,192.943473,7.6995771064e-03,6.8511945045e-03,9.7636234810e-03,3.2614550794e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,199.596696,1.1941928175e-02,7.3021061687e-03,1.3045080388e-02,3.2614550794e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,206.249919,9.1841724662e-03,7.8435710337e-03,9.5197378662e-03,3.2614550794e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,212.903143,7.9766942753e-03,5.8769062098e-03,9.2492325006e-03,3.1949257187e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,219.556366,6.3547558966e-03,3.4156838840e-03,7.9037676370e-03,3.0354402996e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,226.209589,5.4529866077e-03,5.3526140951e-03,5.8253000881e-03,3.0197843625e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,232.862812,6.4061111411e-03,4.3066286536e-03,6.5046018190e-03,3.0197843625e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,239.516035,5.1375859635e-03,4.0245986404e-03,6.8238640382e-03,3.0197843625e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,246.169259,6.1830223968e-03,5.0043599869e-03,8.3618983886e-03,3.0197843625e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,252.822482,6.3681260021e-03,4.9042215100e-03,6.6412184840e-03,3.0197843625e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,259.475705,4.5807411892e-03,3.3747643920e-03,6.6498646143e-03,3.0197843625e-03,2.6394476709e-03,3.7873882449e-03,5
p0b,waring_complex_jet,266.128928,4.1409854455e-03,3.3411492515e-03,4.7098202979e-03,2.6394476709e-03,2.4345173395e-03,3.0985112240e-03,5
p0b,waring_complex_jet,272.782151,4.7120887059e-03,4.4940257766e-03,5.4940477712e-03,2.6394476709e-03,2.0920277694e-03,2.6887069916e-03,5
p0b,waring_complex_jet,279.435375,6.6643263538e-03,4.8256770004e-03,1.3932407023e-02,2.6394476709e-03,2.0920277694e-03,2.6887069916e-03,5
p0b,waring_complex_jet,286.088598,7.1264982951e-03,5.8423079633e-03,7.2637906358e-03,2.4641114075e-03,2.0920277694e-03,2.6887069916e-03,5
p0b,waring_complex_jet,292.741821,4.6936623779e-03,4.4608200369e-03,6.3467689637e-03,2.3443992545e-03,2.0920277694e-03,2.6887069916e-03,5
p0b,waring_complex_jet,299.395044,3.7859020363e-03,3.5851439489e-03,4.1073282199e-03,2.3443992545e-03,2.0920277694e-03,2.6887069916e-03,5
p0b,waring_complex_jet,306.048267,4.4739092847e-03,2.6280259380e-03,9.9764170864e-03,2.3443992545e-03,2.0920277694e-03,2.6887069916e-03,5
p0b,waring_complex_jet,312.701491,7.8538493926e-03,3.1931440552e-03,1.3135263029e-02,2.3443992545e-03,2.0920277694e-03,2.6887069916e-03,5
p0b,waring_complex_jet,319.354714,7.9860721596e-03,5.5074913601e-03,8.0463074981e-03,2.3443992545e-03,2.0920277694e-03,2.6887069916e-03,5
p0b,waring_complex_jet,326.007937,4.0314631195e-03,3.9522488078e-03,1.1781488347e-02,2.3443992545e-03,2.0218321766e-03,2.6887069916e-03,5
p0b,waring_complex_jet,332.661160,4.3557693761e-03,4.1663571247e-03,5.2367065168e-03,2.3443992545e-03,1.9707537173e-03,2.5793310826e-03,5
p0b,waring_complex_jet,339.314383,5.3504715160e-03,4.1104833658e-03,7.3091032489e-03,2.2956563183e-03,1.9707537173e-03,2.3443992545e-03,5
p0b,waring_complex_jet,345.967607,5.6718123450e-03,4.9413262460e-03,7.2770059919e-03,2.1824905626e-03,1.9707537173e-03,2.3443992545e-03,5
p0b,waring_complex_jet,352.620830,5.0693075824e-03,4.5294234600e-03,6.0769253600e-03,2.1275079558e-03,1.9707537173e-03,2.3443992545e-03,5
p0b,waring_complex_jet,359.274053,4.2300856513e-03,2.7057720687e-03,4.5630479302e-03,2.1275079558e-03,1.9707537173e-03,2.3443992545e-03,5
p0b,waring_complex_jet,365.927276,4.5513095592e-03,4.3633502077e-03,4.9244479136e-03,1.9707537173e-03,1.9303585172e-03,2.1275079558e-03,5
p0b,waring_complex_jet,372.580499,4.6024935779e-03,3.8134140125e-03,4.8041626644e-03,1.9707537173e-03,1.6555759948e-03,2.1275079558e-03,5
p0b,waring_complex_jet,379.233723,2.8929926205e-03,2.6033107561e-03,3.7249159729e-03,1.9707537173e-03,1.6555759948e-03,2.1275079558e-03,5
p0b,waring_complex_jet,385.886946,3.8840418325e-03,2.8613770807e-03,4.3054779895e-03,1.9707537173e-03,1.6555759948e-03,2.1275079558e-03,5
p0b,waring_complex_jet,392.540169,3.8417845650e-03,2.7412797415e-03,4.6176200095e-03,1.9707537173e-03,1.6555759948e-03,2.1275079558e-03,5
p0b,waring_complex_jet,399.193392,2.7485496606e-03,2.6838895074e-03,3.8860706615e-03,1.9707537173e-03,1.6555759948e-03,2.1275079558e-03,5
p0b,waring_complex_jet,405.846616,2.6972190961e-03,2.5466571054e-03,3.1992742222e-03,1.9707537173e-03,1.6555759948e-03,2.1275079558e-03,5
p0b,waring_complex_jet,412.499839,3.4537948341e-03,2.6727114534e-03,5.0072054306e-03,1.9707537173e-03,1.6555759948e-03,2.1275079558e-03,5
p0b,waring_complex_jet,419.153062,3.8918617161e-03,3.2525747976e-03,5.0099605396e-03,1.9707537173e-03,1.6555759948e-03,2.1275079558e-03,5
p0b,waring_complex_jet,425.806285,4.7764930510e-03,3.5640796607e-03,6.4140786304e-03,1.9707537173e-03,1.6555759948e-03,2.1275079558e-03,5
p0b,waring_complex_jet,432.459508,4.8691141263e-03,4.0339320476e-03,5.5911843798e-03,1.9707537173e-03,1.6555759948e-03,2.1275079558e-03,5
p0b,waring_complex_jet,439.112732,5.1447844471e-03,3.9050688155e-03,8.5385034474e-03,1.9707537173e-03,1.6555759948e-03,2.1275079558e-03,5
p0b,waring_complex_jet,445.765955,5.1841926099e-03,4.1196151760e-03,6.0888623070e-03,1.9707537173e-03,1.6555759948e-03,2.1275079558e-03,5
p0b,waring_complex_jet,452.419178,5.0891979093e-03,3.0011210019e-03,5.8022923487e-03,1.9707537173e-03,1.6555759948e-03,2.1275079558e-03,5
p0b,waring_complex_jet,459.072401,3.6085068955e-03,2.7274672466e-03,4.7348004465e-03,1.9707537173e-03,1.6555759948e-03,2.1275079558e-03,5
p0b,waring_complex_jet,465.725624,2.8411564974e-03,2.7113544949e-03,3.5573365298e-03,1.9707537173e-03,1.6437453200e-03,2.1275079558e-03,5
p0b,waring_complex_jet,472.378848,3.2602113808e-03,2.5052746409e-03,3.2730009144e-03,1.9247011566e-03,1.6334796368e-03,2.0629418733e-03,5
p0b,waring_complex_jet,479.032071,3.9755162150e-03,1.9447682003e-03,4.9914965720e-03,1.7797011407e-03,1.6334796368e-03,1.8622017531e-03,5
p0b,waring_complex_jet,485.685294,3.2709123083e-03,1.9917379603e-03,3.7596387285e-03,1.7517160220e-03,1.6334796368e-03,1.8233386982e-03,5
p0b,waring_complex_jet,492.338517,2.3503176891e-03,2.3369446906e-03,2.3851692040e-03,1.7517160220e-03,1.5457950221e-03,1.8233386982e-03,5
p0b,waring_complex_jet,498.991740,2.9047494350e-03,1.5398289765e-03,3.0880755634e-03,1.7517160220e-03,1.4057874172e-03,1.8233386982e-03,5
p0b,waring_complex_jet,505.644964,3.4701168959e-03,2.3692645610e-03,3.5809255066e-03,1.7517160220e-03,1.4050506699e-03,1.7898684695e-03,5
p0b,waring_complex_jet,512.298187,3.1074919279e-03,3.0539100969e-03,6.8589931810e-03,1.7517160220e-03,1.4050506699e-03,1.7597444240e-03,5
p0b,waring_complex_jet,518.951410,2.6514858594e-03,2.2049143005e-03,3.8947390050e-03,1.7517160220e-03,1.4050506699e-03,1.7597444240e-03,5
p0b,waring_complex_jet,525.604633,2.7516778413e-03,1.5392260514e-03,3.1429797265e-03,1.7517160220e-03,1.3782144402e-03,1.7597444240e-03,5
p0b,waring_complex_jet,532.257856,2.0945084335e-03,1.5815801128e-03,2.7407220120e-03,1.7517160220e-03,1.3433921516e-03,1.7597444240e-03,5
p0b,waring_complex_jet,538.911080,2.4697203095e-03,2.1419009296e-03,2.4892030529e-03,1.7517160220e-03,1.3062168591e-03,1.7597444240e-03,5
p0b,waring_complex_jet,545.564303,2.8284672999e-03,2.2330700713e-03,3.8311532862e-03,1.7517160220e-03,1.2980317033e-03,1.7597444240e-03,5
p0b,waring_complex_jet,552.217526,2.4315079984e-03,2.2237787317e-03,5.2125159350e-03,1.7517160220e-03,1.2980317033e-03,1.7597444240e-03,5
p0b,waring_complex_jet,558.870749,2.8474168137e-03,1.9229279642e-03,3.6656313276e-03,1.7517160220e-03,1.2980317033e-03,1.7597444240e-03,5
p0b,waring_complex_jet,565.523972,2.8484395576e-03,2.0083082554e-03,3.6995149944e-03,1.7517160220e-03,1.2980317033e-03,1.7597444240e-03,5
p0b,waring_complex_jet,572.177196,2.7381217178e-03,2.1184934187e-03,3.0252570873e-03,1.7517160220e-03,1.2980317033e-03,1.7597444240e-03,5
p0b,waring_complex_jet,578.830419,2.8971710312e-03,2.4080690345e-03,3.2231803427e-03,1.7517160220e-03,1.2980317033e-03,1.7597444240e-03,5
p0b,waring_complex_jet,585.483642,2.3277609988e-03,1.7279449795e-03,3.4388860543e-03,1.7517160220e-03,1.2455515716e-03,1.7597444240e-03,5
p0b,waring_complex_jet,592.136865,2.4877500270e-03,2.1660611630e-03,3.1382787304e-03,1.7517160220e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,598.790088,3.5546358100e-03,2.6422426050e-03,4.6021906736e-03,1.7517160220e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,605.443312,2.8537664186e-03,2.8273616006e-03,3.3273099258e-03,1.7517160220e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,612.096535,2.3397950698e-03,2.3275839909e-03,2.8398729796e-03,1.7517160220e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,618.749758,3.6011341695e-03,3.0962836750e-03,4.7174108825e-03,1.7517160220e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,625.402981,3.5333814915e-03,3.2881065781e-03,4.9103209475e-03,1.7517160220e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,632.056205,3.4160260353e-03,2.9088148344e-03,4.0592344899e-03,1.7311736314e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,638.709428,2.6074251397e-03,1.8400191183e-03,3.2522409568e-03,1.6465931879e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,645.362651,2.2307181325e-03,1.9632041083e-03,3.9001725669e-03,1.6242859860e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,652.015874,2.3919178131e-03,2.2289442510e-03,5.9095485046e-03,1.5970865819e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,658.669097,2.4166521134e-03,1.5929756319e-03,4.7276564177e-03,1.4810195841e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,665.322321,2.2746408842e-03,2.2737218587e-03,2.9762201448e-03,1.4500847062e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,671.975544,2.7881762520e-03,2.0951111965e-03,2.8262274926e-03,1.4500847062e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,678.628767,2.8268304937e-03,2.1571613511e-03,4.4656568787e-03,1.4500847062e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,685.281990,2.4672280169e-03,2.3938489962e-03,3.0372507665e-03,1.4500847062e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,691.935213,2.1012953824e-03,1.9261338050e-03,3.1487062886e-03,1.4500847062e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,698.588437,3.0123729965e-03,2.2363055576e-03,3.5763399658e-03,1.4500847062e-03,1.1965307701e-03,1.7597444240e-03,5
p0b,waring_complex_jet,705.241660,2.3171732819e-03,2.1317874322e-03,3.2017067621e-03,1.4500847062e-03,1.1965307701e-03,1.6107193754e-03,5
p0b,waring_complex_jet,711.894883,2.5814991135e-03,2.2732594835e-03,2.9023728790e-03,1.4500847062e-03,1.1965307701e-03,1.4550454972e-03,5
p0b,waring_complex_jet,718.548106,2.4892688487e-03,2.1225118124e-03,4.4410168447e-03,1.4500847062e-03,1.1965307701e-03,1.4550454972e-03,5
p0b,waring_complex_jet,725.201329,2.9259694138e-03,2.2022324297e-03,3.1933901577e-03,1.4500847062e-03,1.1965307701e-03,1.4550454972e-03,5
p0b,waring_complex_jet,731.854553,2.3636719721e-03,2.2033192539e-03,3.5580372758e-03,1.4500847062e-03,1.1965307701e-03,1.4550454972e-03,5
p0b,waring_complex_jet,738.507776,2.2737681315e-03,1.8651892741e-03,2.9147723532e-03,1.4500847062e-03,1.1965307701e-03,1.4550454972e-03,5
p0b,waring_complex_jet,745.160999,2.1793879748e-03,1.5408891593e-03,2.7009237668e-03,1.3027799077e-03,1.1965307701e-03,1.4165467831e-03,5
p0b,waring_complex_jet,751.814222,1.8329927627e-03,1.6981479645e-03,2.2882261520e-03,1.1965307701e-03,1.1465119350e-03,1.4165467831e-03,5
p0b,waring_complex_jet,758.467445,1.8144373968e-03,1.6922992425e-03,1.9541591816e-03,1.1965307701e-03,1.1465119350e-03,1.4165467831e-03,5
p0b,waring_complex_jet,765.120669,1.9115756458e-03,1.6738048605e-03,2.2112656400e-03,1.1965307701e-03,1.1465119350e-03,1.2485524444e-03,5
p0b,waring_complex_jet,771.773892,1.8235067836e-03,1.6796112118e-03,2.2235129869e-03,1.1465119350e-03,1.0337177491e-03,1.1965307701e-03,5
p0b,waring_complex_jet,778.427115,2.5467778636e-03,2.2724471639e-03,3.3562109328e-03,1.1465119350e-03,1.0337177491e-03,1.1965307701e-03,5
p0b,waring_complex_jet,785.080338,2.3416858092e-03,2.0362344003e-03,2.4499656456e-03,1.1465119350e-03,1.0337177491e-03,1.1965307701e-03,5
p0b,waring_complex_jet,791.733561,1.8794388971e-03,1.5015507451e-03,2.3699036440e-03,1.1465119350e-03,1.0337177491e-03,1.1965307701e-03,5
p0b,waring_complex_jet,798.386785,2.0750389737e-03,1.5393136354e-03,3.6338128042e-03,1.1465119350e-03,1.0337177491e-03,1.1965307701e-03,5
p0b,waring_complex_jet,805.040008,2.1795643023e-03,1.7607413040e-03,2.9843865153e-03,1.1465119350e-03,1.0337177491e-03,1.1965307701e-03,5
p0b,waring_complex_jet,811.693231,2.2175199985e-03,1.9644963031e-03,3.0460899460e-03,1.1465119350e-03,1.0337177491e-03,1.1965307701e-03,5
p0b,waring_complex_jet,818.346454,2.7519405194e-03,2.6820898661e-03,3.1493792676e-03,1.1465119350e-03,1.0337177491e-03,1.1965307701e-03,5
p0b,waring_complex_jet,824.999677,2.6598274816e-03,2.2267612802e-03,2.6707267591e-03,1.1465119350e-03,1.0337177491e-03,1.1965307701e-03,5
p0b,waring_complex_jet,831.652901,1.9403452611e-03,1.7729151165e-03,2.2616256800e-03,1.1465119350e-03,1.0337177491e-03,1.1965307701e-03,5
p0b,waring_complex_jet,838.306124,2.2630735265e-03,2.2491082345e-03,2.6350111995e-03,1.1465119350e-03,1.0337177491e-03,1.1965307701e-03,5
p0b,waring_complex_jet,844.959347,2.0394691179e-03,2.0153892127e-03,2.0589273079e-03,1.1465119350e-03,1.0337177491e-03,1.1965307701e-03,5
p0b,waring_complex_jet,851.612570,1.6882514861e-03,1.2258459574e-03,2.0597471232e-03,1.1465119350e-03,1.0337177491e-03,1.1882111587e-03,5
p0b,waring_complex_jet,858.265793,1.5869190989e-03,1.4219560054e-03,1.8857028992e-03,1.1342753716e-03,1.0337177491e-03,1.1465119350e-03,5
p0b,waring_complex_jet,864.919017,1.5492850161e-03,1.4868223836e-03,1.6578467649e-03,1.1157358406e-03,1.0337177491e-03,1.1465119350e-03,5
p0b,waring_complex_jet,871.572240,1.3884283305e-03,1.3700986246e-03,1.3892668444e-03,1.1157358406e-03,1.0337177491e-03,1.1465119350e-03,5
p0b,waring_complex_jet,878.225463,1.7742235078e-03,1.3205225064e-03,2.2587736658e-03,1.1157358406e-03,1.0337177491e-03,1.1465119350e-03,5
